date,time,elevation
2024-10-06,4:30,2.497M
2024-10-06,4:45,2.174M
2024-10-06,5:00,1.878M
2024-10-06,5:15,1.615
2024-10-06,5:30,1.406
2024-10-06,5:45,1.262
2024-10-06,6:00,1.227
2024-10-06,6:15,1.285
2024-10-06,6:30,1.398
2024-10-06,6:45,1.527
2024-10-06,7:00,1.674
2024-10-06,7:15,1.823
2024-10-06,7:30,1.978
2024-10-06,7:45,2.115
2024-10-06,8:00,2.239
2024-10-06,8:15,2.333
2024-10-06,8:30,2.398
2024-10-06,8:45,2.439
2024-10-06,9:00,2.475
2024-10-06,9:15,2.53
2024-10-06,9:30,2.625
2024-10-06,9:45,2.77
2024-10-06,10:00,2.948
2024-10-06,10:15,3.143
2024-10-06,10:30,3.353
2024-10-06,10:45,3.568
2024-10-06,11:00,3.798
2024-10-06,11:15,4.012
2024-10-06,11:30,4.222
2024-10-06,11:45,4.408
2024-10-06,12:00,4.559
2024-10-06,12:15,4.67
2024-10-06,12:30,4.744
2024-10-06,12:45,4.789
2024-10-06,13:00,4.8
2024-10-06,13:15,4.777
2024-10-06,13:30,4.723
2024-10-06,13:45,4.656
2024-10-06,14:00,4.603
2024-10-06,14:15,4.572
2024-10-06,14:30,4.547
2024-10-06,14:45,4.507
2024-10-06,15:00,4.412
2024-10-06,15:15,4.246
2024-10-06,15:30,4.025M
2024-10-06,15:45,3.772M
2024-10-06,16:00,3.495M
2024-10-06,16:15,3.202M
2024-10-06,16:30,2.898M
2024-10-06,16:45,2.589M
2024-10-06,17:00,2.286M
2024-10-06,17:15,1.992M
2024-10-06,17:30,1.735M
2024-10-06,17:45,1.535
2024-10-06,18:00,1.404
2024-10-06,18:15,1.364
2024-10-06,18:30,1.415
2024-10-06,18:45,1.521
2024-10-06,19:00,1.626
2024-10-06,19:15,1.745
2024-10-06,19:30,1.877
2024-10-06,19:45,2.012
2024-10-06,20:00,2.14
2024-10-06,20:15,2.246
2024-10-06,20:30,2.323
2024-10-06,20:45,2.362
2024-10-06,21:00,2.376
2024-10-06,21:15,2.401
2024-10-06,21:30,2.454
2024-10-06,21:45,2.554
2024-10-06,22:00,2.702
2024-10-06,22:15,2.875
2024-10-06,22:30,3.074
2024-10-06,22:45,3.276
2024-10-06,23:00,3.49
2024-10-06,23:15,3.715
2024-10-06,23:30,3.934
2024-10-06,23:45,4.142
2024-10-07,0:00,4.327
2024-10-07,0:15,4.482
2024-10-07,0:30,4.607
2024-10-07,0:45,4.695
2024-10-07,1:00,4.741
2024-10-07,1:15,4.736
2024-10-07,1:30,4.689
2024-10-07,1:45,4.611
2024-10-07,2:00,4.533
2024-10-07,2:15,4.472
2024-10-07,2:30,4.442
2024-10-07,2:45,4.418
2024-10-07,3:00,4.385
2024-10-07,3:15,4.298
2024-10-07,3:30,4.137M
2024-10-07,3:45,3.918M
2024-10-07,4:00,3.667M
2024-10-07,4:15,3.402M
2024-10-07,4:30,3.116M
2024-10-07,4:45,2.834M
2024-10-07,5:00,2.537M
2024-10-07,5:15,2.250M
2024-10-07,5:30,1.989M
2024-10-07,5:45,1.762
2024-10-07,6:00,1.59
2024-10-07,6:15,1.487
2024-10-07,6:30,1.464
2024-10-07,6:45,1.514
2024-10-07,7:00,1.614
2024-10-07,7:15,1.742
2024-10-07,7:30,1.86
2024-10-07,7:45,1.967
2024-10-07,8:00,2.089
2024-10-07,8:15,2.194
2024-10-07,8:30,2.284
2024-10-07,8:45,2.363
2024-10-07,9:00,2.424
2024-10-07,9:15,2.473
2024-10-07,9:30,2.529
2024-10-07,9:45,2.597
2024-10-07,10:00,2.695
2024-10-07,10:15,2.827M
2024-10-07,10:30,2.985
2024-10-07,10:45,3.176
2024-10-07,11:00,3.384
2024-10-07,11:15,3.591
2024-10-07,11:30,3.804
2024-10-07,11:45,4.015
2024-10-07,12:00,4.21
2024-10-07,12:15,4.384
2024-10-07,12:30,4.536
2024-10-07,12:45,4.647
2024-10-07,13:00,4.723
2024-10-07,13:15,4.761
2024-10-07,13:30,4.76
2024-10-07,13:45,4.727
2024-10-07,14:00,4.67
2024-10-07,14:15,4.612
2024-10-07,14:30,4.565
2024-10-07,14:45,4.532
2024-10-07,15:00,4.497
2024-10-07,15:15,4.436
2024-10-07,15:30,4.326
2024-10-07,15:45,4.158
2024-10-07,16:00,3.946M
2024-10-07,16:15,3.706M
2024-10-07,16:30,3.448M
2024-10-07,16:45,3.172M
2024-10-07,17:00,2.888M
2024-10-07,17:15,2.598M
2024-10-07,17:30,2.316M
2024-10-07,17:45,2.055M
2024-10-07,18:00,1.831M
2024-10-07,18:15,1.664
2024-10-07,18:30,1.572
2024-10-07,18:45,1.547
2024-10-07,19:00,1.588
2024-10-07,19:15,1.675
2024-10-07,19:30,1.786
2024-10-07,19:45,1.91
2024-10-07,20:00,2.037
2024-10-07,20:15,2.146
2024-10-07,20:30,2.244
2024-10-07,20:45,2.324
2024-10-07,21:00,2.38
2024-10-07,21:15,2.428
2024-10-07,21:30,2.485
2024-10-07,21:45,2.552
2024-10-07,22:00,2.641
2024-10-07,22:15,2.75
2024-10-07,22:30,2.878
2024-10-07,22:45,3.039
2024-10-07,23:00,3.216
2024-10-07,23:15,3.412
2024-10-07,23:30,3.608
2024-10-07,23:45,3.802
2024-10-08,0:00,3.987
2024-10-08,0:15,4.15
2024-10-08,0:30,4.286
2024-10-08,0:45,4.406
2024-10-08,1:00,4.515
2024-10-08,1:15,4.605
2024-10-08,1:30,4.665
2024-10-08,1:45,4.693
2024-10-08,2:00,4.669
2024-10-08,2:15,4.614
2024-10-08,2:30,4.552
2024-10-08,2:45,4.516
2024-10-08,3:00,4.499
2024-10-08,3:15,4.491
2024-10-08,3:30,4.456
2024-10-08,3:45,4.361
2024-10-08,4:00,4.193M
2024-10-08,4:15,3.991M
2024-10-08,4:30,3.774M
2024-10-08,4:45,3.546M
2024-10-08,5:00,3.300M
2024-10-08,5:15,3.056M
2024-10-08,5:30,2.793M
2024-10-08,5:45,2.530M
2024-10-08,6:00,2.286M
2024-10-08,6:15,2.083M
2024-10-08,6:30,1.928
2024-10-08,6:45,1.842
2024-10-08,7:00,1.821
2024-10-08,7:15,1.866
2024-10-08,7:30,1.94
2024-10-08,7:45,2.036
2024-10-08,8:00,2.147
2024-10-08,8:15,2.259
2024-10-08,8:30,2.373
2024-10-08,8:45,2.483
2024-10-08,9:00,2.558
2024-10-08,9:15,2.614
2024-10-08,9:30,2.64
2024-10-08,9:45,2.659
2024-10-08,10:00,2.688
2024-10-08,10:15,2.746
2024-10-08,10:30,2.856
2024-10-08,10:45,2.991
2024-10-08,11:00,3.155
2024-10-08,11:15,3.331
2024-10-08,11:30,3.516
2024-10-08,11:45,3.71
2024-10-08,12:00,3.915
2024-10-08,12:15,4.113
2024-10-08,12:30,4.305
2024-10-08,12:45,4.463
2024-10-08,13:00,4.588
2024-10-08,13:15,4.683
2024-10-08,13:30,4.742
2024-10-08,13:45,4.766
2024-10-08,14:00,4.76
2024-10-08,14:15,4.725
2024-10-08,14:30,4.669
2024-10-08,14:45,4.616
2024-10-08,15:00,4.576
2024-10-08,15:15,4.552
2024-10-08,15:30,4.529
2024-10-08,15:45,4.483
2024-10-08,16:00,4.392
2024-10-08,16:15,4.242M
2024-10-08,16:30,4.055M
2024-10-08,16:45,3.834M
2024-10-08,17:00,3.602M
2024-10-08,17:15,3.354M
2024-10-08,17:30,3.107M
2024-10-08,17:45,2.862M
2024-10-08,18:00,2.625M
2024-10-08,18:15,2.406M
2024-10-08,18:30,2.239M
2024-10-08,18:45,2.113
2024-10-08,19:00,2.02
2024-10-08,19:15,1.978
2024-10-08,19:30,1.976
2024-10-08,19:45,2.026
2024-10-08,20:00,2.112
2024-10-08,20:15,2.207
2024-10-08,20:30,2.295
2024-10-08,20:45,2.363
2024-10-08,21:00,2.416
2024-10-08,21:15,2.466
2024-10-08,21:30,2.51
2024-10-08,21:45,2.568
2024-10-08,22:00,2.623
2024-10-08,22:15,2.687
2024-10-08,22:30,2.753
2024-10-08,22:45,2.842
2024-10-08,23:00,2.945
2024-10-08,23:15,3.08
2024-10-08,23:30,3.228
2024-10-08,23:45,3.396
2024-10-09,0:00,3.557
2024-10-09,0:15,3.728
2024-10-09,0:30,3.89
2024-10-09,0:45,4.056
2024-10-09,1:00,4.192
2024-10-09,1:15,4.321
2024-10-09,1:30,4.416
2024-10-09,1:45,4.492
2024-10-09,2:00,4.53
2024-10-09,2:15,4.539
2024-10-09,2:30,4.509
2024-10-09,2:45,4.46
2024-10-09,3:00,4.403
2024-10-09,3:15,4.349
2024-10-09,3:30,4.319
2024-10-09,3:45,4.28
2024-10-09,4:00,4.224
2024-10-09,4:15,4.125
2024-10-09,4:30,3.988M
2024-10-09,4:45,3.817M
2024-10-09,5:00,3.628
2024-10-09,5:15,3.432M
2024-10-09,5:30,3.225M
2024-10-09,5:45,3.006M
2024-10-09,6:00,2.791M
2024-10-09,6:15,2.586M
2024-10-09,6:30,2.391M
2024-10-09,6:45,2.226M
2024-10-09,7:00,2.101
2024-10-09,7:15,2.02
2024-10-09,7:30,1.991
2024-10-09,7:45,2.005
2024-10-09,8:00,2.064
2024-10-09,8:15,2.134
2024-10-09,8:30,2.21
2024-10-09,8:45,2.284
2024-10-09,9:00,2.36
2024-10-09,9:15,2.426
2024-10-09,9:30,2.484
2024-10-09,9:45,2.532
2024-10-09,10:00,2.565
2024-10-09,10:15,2.596
2024-10-09,10:30,2.643
2024-10-09,10:45,2.709
2024-10-09,11:00,2.801
2024-10-09,11:15,2.919
2024-10-09,11:30,3.052
2024-10-09,11:45,3.199
2024-10-09,12:00,3.357
2024-10-09,12:15,3.521
2024-10-09,12:30,3.691
2024-10-09,12:45,3.856
2024-10-09,13:00,4.019
2024-10-09,13:15,4.168
2024-10-09,13:30,4.289
2024-10-09,13:45,4.39
2024-10-09,14:00,4.455
2024-10-09,14:15,4.495
2024-10-09,14:30,4.501
2024-10-09,14:45,4.487
2024-10-09,15:00,4.457
2024-10-09,15:15,4.415
2024-10-09,15:30,4.38
2024-10-09,15:45,4.342
2024-10-09,16:00,4.302
2024-10-09,16:15,4.24
2024-10-09,16:30,4.149
2024-10-09,16:45,4.026
2024-10-09,17:00,3.865
2024-10-09,17:15,3.691
2024-10-09,17:30,3.506
2024-10-09,17:45,3.308
2024-10-09,18:00,3.104
2024-10-09,18:15,2.9
2024-10-09,18:30,2.701
2024-10-09,18:45,2.512
2024-10-09,19:00,2.349
2024-10-09,19:15,2.219
2024-10-09,19:30,2.131
2024-10-09,19:45,2.088
2024-10-09,20:00,2.091
2024-10-09,20:15,2.112
2024-10-09,20:30,2.155
2024-10-09,20:45,2.209
2024-10-09,21:00,2.265
2024-10-09,21:15,2.319
2024-10-09,21:30,2.371
2024-10-09,21:45,2.423
2024-10-09,22:00,2.473
2024-10-09,22:15,2.522
2024-10-09,22:30,2.571
2024-10-09,22:45,2.62
2024-10-09,23:00,2.675
2024-10-09,23:15,2.746
2024-10-09,23:30,2.837
2024-10-09,23:45,2.954
2024-10-10,0:00,3.086
2024-10-10,0:15,3.233
2024-10-10,0:30,3.383
2024-10-10,0:45,3.534
2024-10-10,1:00,3.684
2024-10-10,1:15,3.832
2024-10-10,1:30,3.976
2024-10-10,1:45,4.112
2024-10-10,2:00,4.235
2024-10-10,2:15,4.338
2024-10-10,2:30,4.415
2024-10-10,2:45,4.466
2024-10-10,3:00,4.481
2024-10-10,3:15,4.469
2024-10-10,3:30,4.443
2024-10-10,3:45,4.424
2024-10-10,4:00,4.409
2024-10-10,4:15,4.391
2024-10-10,4:30,4.349
2024-10-10,4:45,4.276
2024-10-10,5:00,4.17
2024-10-10,5:15,4.044
2024-10-10,5:30,3.908
2024-10-10,5:45,3.757
2024-10-10,6:00,3.59
2024-10-10,6:15,3.418
2024-10-10,6:30,3.234
2024-10-10,6:45,3.053
2024-10-10,7:00,2.878
2024-10-10,7:15,2.723
2024-10-10,7:30,2.599
2024-10-10,7:45,2.505
2024-10-10,8:00,2.446
2024-10-10,8:15,2.419
2024-10-10,8:30,2.435
2024-10-10,8:45,2.478
2024-10-10,9:00,2.544
2024-10-10,9:15,2.613
2024-10-10,9:30,2.68
2024-10-10,9:45,2.73
2024-10-10,10:00,2.773
2024-10-10,10:15,2.811
2024-10-10,10:30,2.848
2024-10-10,10:45,2.879
2024-10-10,11:00,2.91
2024-10-10,11:15,2.939
2024-10-10,11:30,2.976
2024-10-10,11:45,3.022
2024-10-10,12:00,3.086
2024-10-10,12:15,3.175
2024-10-10,12:30,3.28
2024-10-10,12:45,3.395
2024-10-10,13:00,3.513
2024-10-10,13:15,3.626
2024-10-10,13:30,3.732
2024-10-10,13:45,3.835
2024-10-10,14:00,3.926
2024-10-10,14:15,4.012
2024-10-10,14:30,4.08
2024-10-10,14:45,4.128
2024-10-10,15:00,4.149
2024-10-10,15:15,4.156
2024-10-10,15:30,4.147
2024-10-10,15:45,4.138
2024-10-10,16:00,4.125
2024-10-10,16:15,4.112
2024-10-10,16:30,4.089
2024-10-10,16:45,4.053
2024-10-10,17:00,3.997
2024-10-10,17:15,3.915
2024-10-10,17:30,3.808
2024-10-10,17:45,3.679
2024-10-10,18:00,3.528
2024-10-10,18:15,3.361
2024-10-10,18:30,3.185
2024-10-10,18:45,3.005
2024-10-10,19:00,2.821
2024-10-10,19:15,2.645
2024-10-10,19:30,2.481
2024-10-10,19:45,2.344
2024-10-10,20:00,2.235
2024-10-10,20:15,2.153
2024-10-10,20:30,2.102
2024-10-10,20:45,2.083
2024-10-10,21:00,2.096
2024-10-10,21:15,2.132
2024-10-10,21:30,2.176
2024-10-10,21:45,2.222
2024-10-10,22:00,2.258
2024-10-10,22:15,2.289
2024-10-10,22:30,2.323
2024-10-10,22:45,2.363
2024-10-10,23:00,2.413
2024-10-10,23:15,2.466
2024-10-10,23:30,2.511
2024-10-10,23:45,2.551
2024-10-11,0:00,2.591
2024-10-11,0:15,2.639
2024-10-11,0:30,2.708
2024-10-11,0:45,2.794
2024-10-11,1:00,2.895
2024-10-11,1:15,3.001
2024-10-11,1:30,3.105
2024-10-11,1:45,3.211
2024-10-11,2:00,3.315
2024-10-11,2:15,3.427
2024-10-11,2:30,3.536
2024-10-11,2:45,3.642
2024-10-11,3:00,3.74
2024-10-11,3:15,3.826
2024-10-11,3:30,3.891
2024-10-11,3:45,3.941
2024-10-11,4:00,3.974
2024-10-11,4:15,3.991
2024-10-11,4:30,3.994
2024-10-11,4:45,3.983
2024-10-11,5:00,3.962
2024-10-11,5:15,3.937
2024-10-11,5:30,3.906
2024-10-11,5:45,3.858
2024-10-11,6:00,3.796
2024-10-11,6:15,3.706
2024-10-11,6:30,3.597
2024-10-11,6:45,3.468
2024-10-11,7:00,3.333
2024-10-11,7:15,3.19
2024-10-11,7:30,3.049
2024-10-11,7:45,2.907
2024-10-11,8:00,2.776
2024-10-11,8:15,2.659
2024-10-11,8:30,2.566
2024-10-11,8:45,2.485
2024-10-11,9:00,2.428
2024-10-11,9:15,2.387
2024-10-11,9:30,2.367
2024-10-11,9:45,2.372
2024-10-11,10:00,2.397
2024-10-11,10:15,2.43
2024-10-11,10:30,2.463
2024-10-11,10:45,2.493
2024-10-11,11:00,2.523
2024-10-11,11:15,2.548
2024-10-11,11:30,2.574
2024-10-11,11:45,2.602
2024-10-11,12:00,2.62
2024-10-11,12:15,2.632
2024-10-11,12:30,2.651
2024-10-11,12:45,2.684
2024-10-11,13:00,2.743
2024-10-11,13:15,2.815
2024-10-11,13:30,2.905
2024-10-11,13:45,2.999
2024-10-11,14:00,3.092
2024-10-11,14:15,3.181
2024-10-11,14:30,3.271
2024-10-11,14:45,3.362
2024-10-11,15:00,3.459
2024-10-11,15:15,3.557
2024-10-11,15:30,3.653
2024-10-11,15:45,3.727
2024-10-11,16:00,3.773
2024-10-11,16:15,3.779
2024-10-11,16:30,3.757
2024-10-11,16:45,3.726
2024-10-11,17:00,3.707
2024-10-11,17:15,3.706
2024-10-11,17:30,3.71
2024-10-11,17:45,3.71
2024-10-11,18:00,3.686
2024-10-11,18:15,3.637
2024-10-11,18:30,3.572
2024-10-11,18:45,3.506
2024-10-11,19:00,3.436
2024-10-11,19:15,3.356
2024-10-11,19:30,3.271
2024-10-11,19:45,3.157
2024-10-11,20:00,3.045
2024-10-11,20:15,2.918
2024-10-11,20:30,2.804
2024-10-11,20:45,2.697
2024-10-11,21:00,2.616
2024-10-11,21:15,2.539
2024-10-11,21:30,2.47
2024-10-11,21:45,2.418
2024-10-11,22:00,2.378
2024-10-11,22:15,2.364
2024-10-11,22:30,2.375
2024-10-11,22:45,2.398
2024-10-11,23:00,2.438
2024-10-11,23:15,2.459
2024-10-11,23:30,2.483
2024-10-11,23:45,2.502
2024-10-12,0:00,2.524
2024-10-12,0:15,2.567
2024-10-12,0:30,2.619
2024-10-12,0:45,2.67
2024-10-12,1:00,2.719
2024-10-12,1:15,2.75
2024-10-12,1:30,2.78
2024-10-12,1:45,2.82
2024-10-12,2:00,2.879
2024-10-12,2:15,2.973
2024-10-12,2:30,3.071
2024-10-12,2:45,3.171
2024-10-12,3:00,3.261
2024-10-12,3:15,3.355
2024-10-12,3:30,3.449
2024-10-12,3:45,3.554
2024-10-12,4:00,3.663
2024-10-12,4:15,3.773
2024-10-12,4:30,3.863
2024-10-12,4:45,3.936
2024-10-12,5:00,3.977
2024-10-12,5:15,4.008
2024-10-12,5:30,4.02
2024-10-12,5:45,4.018
2024-10-12,6:00,4.008
2024-10-12,6:15,3.993
2024-10-12,6:30,3.972
2024-10-12,6:45,3.946
2024-10-12,7:00,3.91
2024-10-12,7:15,3.866
2024-10-12,7:30,3.803
2024-10-12,7:45,3.735
2024-10-12,8:00,3.667
2024-10-12,8:15,3.578
2024-10-12,8:30,3.478
2024-10-12,8:45,3.351
2024-10-12,9:00,3.218
2024-10-12,9:15,3.09
2024-10-12,9:30,2.961
2024-10-12,9:45,2.843
2024-10-12,10:00,2.739
2024-10-12,10:15,2.645
2024-10-12,10:30,2.573
2024-10-12,10:45,2.513
2024-10-12,11:00,2.472
2024-10-12,11:15,2.443
2024-10-12,11:30,2.435
2024-10-12,11:45,2.444
2024-10-12,12:00,2.471
2024-10-12,12:15,2.494
2024-10-12,12:30,2.521
2024-10-12,12:45,2.540T
2024-10-12,13:00,2.553
2024-10-12,13:15,2.564
2024-10-12,13:30,2.567
2024-10-12,13:45,2.575
2024-10-12,14:00,2.585
2024-10-12,14:15,2.621
2024-10-12,14:30,2.672
2024-10-12,14:45,2.754
2024-10-12,15:00,2.835
2024-10-12,15:15,2.917
2024-10-12,15:30,3
2024-10-12,15:45,3.093
2024-10-12,16:00,3.201
2024-10-12,16:15,3.308
2024-10-12,16:30,3.423
2024-10-12,16:45,3.521
2024-10-12,17:00,3.599
2024-10-12,17:15,3.647
2024-10-12,17:30,3.666
2024-10-12,17:45,3.677
2024-10-12,18:00,3.683
2024-10-12,18:15,3.684
2024-10-12,18:30,3.69
2024-10-12,18:45,3.69
2024-10-12,19:00,3.672
2024-10-12,19:15,3.647
2024-10-12,19:30,3.608
2024-10-12,19:45,3.565
2024-10-12,20:00,3.52
2024-10-12,20:15,3.464
2024-10-12,20:30,3.397
2024-10-12,20:45,3.321
2024-10-12,21:00,3.227
2024-10-12,21:15,3.121
2024-10-12,21:30,3.001
2024-10-12,21:45,2.875
2024-10-12,22:00,2.75
2024-10-12,22:15,2.641
2024-10-12,22:30,2.531
2024-10-12,22:45,2.436
2024-10-12,23:00,2.348
2024-10-12,23:15,2.267
2024-10-12,23:30,2.194
2024-10-12,23:45,2.137
2024-10-13,0:00,2.108
2024-10-13,0:15,2.086
2024-10-13,0:30,2.064
2024-10-13,0:45,2.068
2024-10-13,1:00,2.086
2024-10-13,1:15,2.121
2024-10-13,1:30,2.177
2024-10-13,1:45,2.253
2024-10-13,2:00,2.312
2024-10-13,2:15,2.364
2024-10-13,2:30,2.408
2024-10-13,2:45,2.439
2024-10-13,3:00,2.492
2024-10-13,3:15,2.567
2024-10-13,3:30,2.676
2024-10-13,3:45,2.803
2024-10-13,4:00,2.931
2024-10-13,4:15,3.043
2024-10-13,4:30,3.15
2024-10-13,4:45,3.26
2024-10-13,5:00,3.386
2024-10-13,5:15,3.532
2024-10-13,5:30,3.695
2024-10-13,5:45,3.847
2024-10-13,6:00,3.987
2024-10-13,6:15,4.092
2024-10-13,6:30,4.172
2024-10-13,6:45,4.227
2024-10-13,7:00,4.275
2024-10-13,7:15,4.294
2024-10-13,7:30,4.308
2024-10-13,7:45,4.295
2024-10-13,8:00,4.277
2024-10-13,8:15,4.245
2024-10-13,8:30,4.209
2024-10-13,8:45,4.157
2024-10-13,9:00,4.109
2024-10-13,9:15,4.034
2024-10-13,9:30,3.949
2024-10-13,9:45,3.829
2024-10-13,10:00,3.697
2024-10-13,10:15,3.545
2024-10-13,10:30,3.396
2024-10-13,10:45,3.219
2024-10-13,11:00,3.051
2024-10-13,11:15,2.88
2024-10-13,11:30,2.733
2024-10-13,11:45,2.59
2024-10-13,12:00,2.473
2024-10-13,12:15,2.371
2024-10-13,12:30,2.294
2024-10-13,12:45,2.25
2024-10-13,13:00,2.223
2024-10-13,13:15,2.242
2024-10-13,13:30,2.283
2024-10-13,13:45,2.344
2024-10-13,14:00,2.399
2024-10-13,14:15,2.448
2024-10-13,14:30,2.491
2024-10-13,14:45,2.537
2024-10-13,15:00,2.581
2024-10-13,15:15,2.623
2024-10-13,15:30,2.694
2024-10-13,15:45,2.761
2024-10-13,16:00,2.835
2024-10-13,16:15,2.893
2024-10-13,16:30,2.969
2024-10-13,16:45,3.05
2024-10-13,17:00,3.157
2024-10-13,17:15,3.278
2024-10-13,17:30,3.415
2024-10-13,17:45,3.557
2024-10-13,18:00,3.682
2024-10-13,18:15,3.789
2024-10-13,18:30,3.894
2024-10-13,18:45,3.979
2024-10-13,19:00,4.071
2024-10-13,19:15,4.149
2024-10-13,19:30,4.213
2024-10-13,19:45,4.252
2024-10-13,20:00,4.258
2024-10-13,20:15,4.245
2024-10-13,20:30,4.191
2024-10-13,20:45,4.149
2024-10-13,21:00,4.102
2024-10-13,21:15,4.067
2024-10-13,21:30,4.028
2024-10-13,21:45,3.973
2024-10-13,22:00,3.866
2024-10-13,22:15,3.714M
2024-10-13,22:30,3.535M
2024-10-13,22:45,3.348M
2024-10-13,23:00,3.156M
2024-10-13,23:15,2.962M
2024-10-13,23:30,2.749M
2024-10-13,23:45,2.537M
2024-10-14,0:00,2.337M
2024-10-14,0:15,2.155M
2024-10-14,0:30,2.001
2024-10-14,0:45,1.87
2024-10-14,1:00,1.783
2024-10-14,1:15,1.738
2024-10-14,1:30,1.737
2024-10-14,1:45,1.755
2024-10-14,2:00,1.815
2024-10-14,2:15,1.894
2024-10-14,2:30,2.001
2024-10-14,2:45,2.112
2024-10-14,3:00,2.217
2024-10-14,3:15,2.29
2024-10-14,3:30,2.36
2024-10-14,3:45,2.408
2024-10-14,4:00,2.469
2024-10-14,4:15,2.525
2024-10-14,4:30,2.607
2024-10-14,4:45,2.7
2024-10-14,5:00,2.795
2024-10-14,5:15,2.913
2024-10-14,5:30,3.045
2024-10-14,5:45,3.188
2024-10-14,6:00,3.337
2024-10-14,6:15,3.506
2024-10-14,6:30,3.682
2024-10-14,6:45,3.863
2024-10-14,7:00,4.035
2024-10-14,7:15,4.182
2024-10-14,7:30,4.297
2024-10-14,7:45,4.375
2024-10-14,8:00,4.431
2024-10-14,8:15,4.471
2024-10-14,8:30,4.488
2024-10-14,8:45,4.488
2024-10-14,9:00,4.467
2024-10-14,9:15,4.427
2024-10-14,9:30,4.379
2024-10-14,9:45,4.329
2024-10-14,10:00,4.269
2024-10-14,10:15,4.201
2024-10-14,10:30,4.104
2024-10-14,10:45,3.965
2024-10-14,11:00,3.784
2024-10-14,11:15,3.572M
2024-10-14,11:30,3.346M
2024-10-14,11:45,3.105
2024-10-14,12:00,2.86
2024-10-14,12:15,2.617
2024-10-14,12:30,2.38
2024-10-14,12:45,2.158
2024-10-14,13:00,1.966
2024-10-14,13:15,1.817
2024-10-14,13:30,1.711
2024-10-14,13:45,1.661
2024-10-14,14:00,1.658
2024-10-14,14:15,1.709
2024-10-14,14:30,1.796
2024-10-14,14:45,1.881
2024-10-14,15:00,1.97
2024-10-14,15:15,2.061
2024-10-14,15:30,2.148
2024-10-14,15:45,2.235
2024-10-14,16:00,2.312
2024-10-14,16:15,2.378
2024-10-14,16:30,2.429
2024-10-14,16:45,2.481
2024-10-14,17:00,2.549
2024-10-14,17:15,2.64
2024-10-14,17:30,2.762
2024-10-14,17:45,2.895
2024-10-14,18:00,3.055
2024-10-14,18:15,3.22
2024-10-14,18:30,3.403
2024-10-14,18:45,3.59
2024-10-14,19:00,3.777
2024-10-14,19:15,3.964
2024-10-14,19:30,4.134
2024-10-14,19:45,4.29
2024-10-14,20:00,4.404
2024-10-14,20:15,4.486
2024-10-14,20:30,4.533
2024-10-14,20:45,4.531
2024-10-14,21:00,4.501
2024-10-14,21:15,4.445
2024-10-14,21:30,4.386
2024-10-14,21:45,4.326
2024-10-14,22:00,4.267
2024-10-14,22:15,4.206
2024-10-14,22:30,4.133
2024-10-14,22:45,4.033
2024-10-14,23:00,3.903
2024-10-14,23:15,3.735M
2024-10-14,23:30,3.536M
2024-10-14,23:45,3.306M
2024-10-15,0:00,3.055M
2024-10-15,0:15,2.794M
2024-10-15,0:30,2.521M
2024-10-15,0:45,2.239M
2024-10-15,1:00,1.972M
2024-10-15,1:15,1.731M
2024-10-15,1:30,1.529
2024-10-15,1:45,1.373
2024-10-15,2:00,1.272
2024-10-15,2:15,1.237
2024-10-15,2:30,1.265
2024-10-15,2:45,1.338
2024-10-15,3:00,1.447
2024-10-15,3:15,1.58
2024-10-15,3:30,1.713
2024-10-15,3:45,1.833
2024-10-15,4:00,1.948
2024-10-15,4:15,2.064
2024-10-15,4:30,2.167
2024-10-15,4:45,2.259
2024-10-15,5:00,2.329
2024-10-15,5:15,2.39
2024-10-15,5:30,2.455
2024-10-15,5:45,2.544
2024-10-15,6:00,2.674
2024-10-15,6:15,2.838
2024-10-15,6:30,3.023
2024-10-15,6:45,3.22
2024-10-15,7:00,3.422
2024-10-15,7:15,3.636
2024-10-15,7:30,3.845
2024-10-15,7:45,4.065
2024-10-15,8:00,4.256
2024-10-15,8:15,4.424
2024-10-15,8:30,4.55
2024-10-15,8:45,4.64
2024-10-15,9:00,4.695
2024-10-15,9:15,4.728
2024-10-15,9:30,4.731
2024-10-15,9:45,4.704
2024-10-15,10:00,4.661
2024-10-15,10:15,4.603
2024-10-15,10:30,4.55
2024-10-15,10:45,4.502
2024-10-15,11:00,4.454
2024-10-15,11:15,4.372
2024-10-15,11:30,4.241
2024-10-15,11:45,4.052
2024-10-15,12:00,3.82
2024-10-15,12:15,3.552
2024-10-15,12:30,3.27
2024-10-15,12:45,2.967
2024-10-15,13:00,2.652
2024-10-15,13:15,2.334
2024-10-15,13:30,2.028
2024-10-15,13:45,1.745
2024-10-15,14:00,1.513
2024-10-15,14:15,1.351
2024-10-15,14:30,1.262
2024-10-15,14:45,1.244
2024-10-15,15:00,1.283
2024-10-15,15:15,1.36
2024-10-15,15:30,1.467
2024-10-15,15:45,1.598
2024-10-15,16:00,1.738
2024-10-15,16:15,1.886
2024-10-15,16:30,2.026
2024-10-15,16:45,2.144
2024-10-15,17:00,2.245
2024-10-15,17:15,2.318
2024-10-15,17:30,2.38
2024-10-15,17:45,2.444
2024-10-15,18:00,2.538
2024-10-15,18:15,2.665
2024-10-15,18:30,2.829
2024-10-15,18:45,3.019
2024-10-15,19:00,3.221
2024-10-15,19:15,3.423
2024-10-15,19:30,3.628
2024-10-15,19:45,3.84
2024-10-15,20:00,4.047
